smiles,family,y_true,y_pred,abs_error,rf_pred,gb_pred,disagreement,max_tanimoto,nearest_train_smiles,ad_status,pri_recalibrated,pri_category,pri_as_published_equations,pri_as_deployed_code,conformal_halfwidth_a0.1,conformal_covered_a0.1,conformal_halfwidth_a0.2,conformal_covered_a0.2,conformal_halfwidth_a0.32,conformal_covered_a0.32
[*]c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4ccc([*])cc4C)C5=O)cc3C2=O)c(C)c1,polyimide,657.15,580.0724231485905,77.0775768514095,581.9448960317462,578.1999502654347,1.8724728831557513,0.7567568,[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)cc3C2=O)c(C)c1,IN_DOMAIN,0.5831089115340686,moderate,0.8539561535788168,0.8594063389484904,47.29870042415418,False,34.535090200711444,False,25.57699668243054,False
[*]c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(C5(c6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7ccc([*])cc7OC)C8=O)cc6)c6ccccc6-c6ccccc65)cc4)cc3C2=O)c(OC)c1,polyimide,454.15,584.0886704197426,129.9386704197426,573.623894761904,594.5534460775813,10.46477565783863,0.6666667,[*]c1ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(C(c5ccc(NC(=O)c6ccc7c(c6)C(=O)N(c6ccc([*])cc6OC)C7=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3C2=O)c(OC)c1,IN_DOMAIN,0.5426262885045213,moderate,0.8421372665295489,0.8293332792371003,94.33657119165537,False,68.87973593595653,False,51.012948490412775,False
[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(N([*])c6ccc(C#N)cc6)cc4)C5=O)cc3C2=O)cc1,polyimide,588.15,562.4209393056127,25.72906069438727,544.3908965007209,580.4509821105045,18.030042804891764,0.5882353,[*]C(=O)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc([*])cc4)C5=O)cc3C2=O)cc1,IN_DOMAIN,0.5076685120079594,moderate,0.8224294076347772,0.8028548442224143,135.75201798354772,True,99.11917545193866,True,73.40854785568968,True
[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc6c(c4)C([*])(C)CC6(C)C)C5=O)cc3C2=O)cc1,polyimide,593.15,578.1820867848942,14.967913215105796,577.1872289393932,579.1769446303953,0.9948578455010306,0.54545456,[*]C(=O)c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc([*])cc4)C5=O)cc3C2=O)cc1,IN_DOMAIN,0.5540465009357265,moderate,0.8464947721979531,0.8624779915802819,42.494267455794066,True,31.027139148406075,True,22.978976758188534,True
[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(-c6cc(-c7ccc(OCCCC#N)cc7)cc([*])n6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,fluoropolymer,612.15,512.6315954172212,99.51840458277877,509.78230883505194,515.4808819993904,2.8492865821692135,0.73239434,[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6cc(-c7ccc(OCCCC#N)cc7)cc([*])n6)cc4)C5=O)cc3C2=O)cc1,IN_DOMAIN,0.5763581030691041,moderate,0.8528814884758849,0.8559874910019433,52.64618848911193,False,38.439552289827,False,28.468676226905195,False
[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(N([*])c6ccc(C#N)cc6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,fluoropolymer,594.15,579.7163824910353,14.43361750896463,569.8783928492062,589.5543721328646,9.83798964182921,0.6,[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(C([*])(C)C)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,IN_DOMAIN,0.5345676184093832,moderate,0.8407448996493904,0.8315270302931332,90.90528153705912,True,66.37438385093954,True,49.1574623285298,True
[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4OC(=O)/C=C/c4ccccc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(OC(=O)/C=C/c2ccccc2)c1,fluoropolymer,454.15,542.9499390071278,88.79993900712782,543.5777519841256,542.3221260301299,0.6278129769978591,0.5846154,[*]c1ccc(OC(C)=O)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4cc(C([*])(C(F)(F)F)C(F)(F)F)ccc4OC(C)=O)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c1,IN_DOMAIN,0.5609439186769124,moderate,0.8505656009187911,0.863762648620043,40.48490983150297,False,29.56000905438465,False,21.892407088632353,False
[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4OCCN(CC)c4ccc(C(C#N)=C(C#N)C#N)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(OCCN(CC)c2ccc(C(C#N)=C(C#N)C#N)cc2)c1,fluoropolymer,495.15,488.5578705928738,6.592129407126151,481.63312268398136,495.4826185017663,6.924747908892471,0.52380955,[*]CCOc1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc(OCCN([*])c6ccc(C(C#N)=C(C#N)C#N)cc6)cc4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1,IN_DOMAIN,0.532453418786754,moderate,0.8370336242673634,0.8417233763584119,74.95697387823978,True,54.729745867085825,True,40.53333928874127,True
[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4OCCOc4ccc6c(C)cc(=O)oc6c4)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(OCCOc2ccc3c(C)cc(=O)oc3c2)c1,fluoropolymer,405.15,504.7271015031354,99.5771015031354,494.71783000721354,514.7363729990573,10.009271495921865,0.52380955,[*]c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1,IN_DOMAIN,0.5228317888148853,moderate,0.8325320307458212,0.830927543803809,91.84295027719796,False,67.05902157309025,False,49.66451114891351,False
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc(C(c5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(N([*])c8ccc(C#N)cc8)cc6)C7=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3C2=O)cc1,fluoropolymer,507.15,539.6656217031309,32.51562170313093,532.3469754365071,546.9842679697548,7.31864626662383,0.6,[*]c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2=O,IN_DOMAIN,0.5424261007627186,moderate,0.8444487332844226,0.8403447321063521,77.1133387704421,True,56.30421314398852,True,41.699403835956666,True
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(N([*])c9ccc(C#N)cc9)cc7)C8=O)cc6)CCCCC5)cc4)cc3C2=O)cc1,polyimide,516.15,545.5741880380333,29.42418803803332,537.9413492099558,553.2070268661108,7.632838828077524,0.47619048,[*]C(=O)c1ccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(c5ccc([*])cc5)C6=O)cc4)cc3C2=O)cc1,IN_DOMAIN,0.5234068955507076,moderate,0.8246170065240831,0.8392450581412642,78.83336068881711,True,57.560085114372455,True,42.629513849666886,True
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(N([*])c9ccc(C#N)cc9)cc7)C8=O)cc6)c6ccccc6-c6ccccc65)cc4)cc3C2=O)cc1,polyimide,552.15,554.0785215763484,1.9285215763484302,536.452051626983,571.7049915257138,17.6264699493654,0.5090909,[*]c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,IN_DOMAIN,0.4973009424041492,low,0.8135398014051908,0.8042673492167566,133.54269083094152,True,97.5060378432112,True,72.21384371485972,True
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(-c6cc(-c7ccc(OCCCC#N)cc7)cc([*])n6)cc4)C5=O)cc3C2=O)cc1,polyimide,588.15,499.10635340100384,89.04364659899613,504.0907844872948,494.12192231471283,4.984431086290982,0.8125,[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6cc(-c7ccc(OCCCC#N)cc7)cc([*])n6)cc4)C5=O)cc3C2=O)cc1,IN_DOMAIN,0.5819646495724502,moderate,0.8510158234692947,0.848514485237517,64.33486542339593,False,46.974025935668024,False,34.7893837408375,False
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(N([*])c6ccc(C#N)cc6)cc4)C5=O)cc3C2=O)cc1,polyimide,577.15,540.2989574332557,36.85104256674424,534.658024642856,545.9398902236554,5.640932790399688,0.58,[*]C(=O)c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc([*])cc4)C5=O)cc3C2=O)cc1,IN_DOMAIN,0.5446947561987685,moderate,0.845243519177394,0.8462167292731365,67.92883122351863,True,49.59815581603416,True,36.732837800297546,False
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5cc(Oc6ccc7c(c6)C(=O)N(c6ccc(C(C)(C)c8ccc(C([*])(C)C)cc8)cc6)C7=O)ccc5c4)cc3C2=O)cc1,polyimide,519.15,523.3417565633622,4.191756563362219,526.3757170634907,520.3077960632337,3.033960500128501,0.8333333,[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(C([*])(C)C)cc6)C7=O)cc5c4)cc3C2=O)cc1,IN_DOMAIN,0.5912216293850443,moderate,0.8531170573905075,0.8553411322890857,53.65717100624252,True,39.17771997958064,True,29.01536982006446,True
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5cc(Oc6ccc7c(c6)C(=O)N(c6ccc(C([*])(C)C)cc6)C7=O)ccc5c4)cc3C2=O)cc1,polyimide,509.15,526.4171292995691,17.267129299569092,530.4134785714275,522.4207800277106,3.996349271858435,0.9756098,[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(C([*])(C)C)cc6)C7=O)cc5c4)cc3C2=O)cc1,IN_DOMAIN,0.6097612992411535,moderate,0.8522419493947663,0.851972771588031,58.925690966469084,True,43.02452360037857,True,31.86434698720919,True
[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(C(C)(C)c8ccc(C([*])(C)C)cc8)cc6)C7=O)cc5c4)cc3C2=O)cc1,polyimide,519.15,523.5219648966955,4.371964896695545,526.7361337301573,520.3077960632337,3.2141688334618266,0.8541667,[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5ccc(Oc6ccc7c(c6)C(=O)N(c6ccc(C([*])(C)C)cc6)C7=O)cc5c4)cc3C2=O)cc1,IN_DOMAIN,0.5938431048492538,moderate,0.8529705521239036,0.8547104031224191,54.643707039346005,True,39.89803809792121,True,29.548843860989706,True
[*]c1ccc(N2C(=O)c3ccc(Oc4cccc5c(Oc6ccc7c(c6)C(=O)N(c6ccc(C(C)(C)c8ccc(C([*])(C)C)cc8)cc6)C7=O)cccc45)cc3C2=O)cc1,polyimide,526.15,539.1367100314446,12.986710031444659,538.6090267460307,539.6643933168584,0.5276832854138434,0.86,[*]c1ccc(N2C(=O)c3ccc(Oc4cccc5c(Oc6ccc7c(c6)C(=O)N(c6ccc(C([*])(C)C)cc6)C7=O)cccc45)cc3C2=O)cc1,IN_DOMAIN,0.6030479607074133,moderate,0.8553984808004093,0.864113102540587,39.936757884786616,True,29.159776558485518,True,21.59599132251392,True
[*]c1ccc(N2C(=O)c3ccc4c5c(ccc(c35)C2=O)C(=O)N(c2ccc(Oc3c(C(C)(C)C)cc([*])cc3C(C)(C)C)c(C(F)(F)F)c2)C4=O)cc1,fluoropolymer,729.15,626.5904553500263,102.55954464997365,641.2965461399722,611.8843645600805,14.706090789945847,0.8269231,[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc(Oc6c(C(C)(C)C)cc([*])cc6C(C)(C)C)c(C(F)(F)F)c4)C5=O)cc3C2=O)cc1,IN_DOMAIN,0.5539692333143218,moderate,0.8351767919198694,0.8144886762747251,117.5553099046507,True,85.83287055930352,False,63.56859162028685,False
[*]c1ccc(N=C2OC(=O)c3cc(Oc4ccc5c(c4)/C(=N\c4ccc(C(C)(C)c6ccc(C([*])(C)C)cc6)cc4)OC5=O)ccc32)cc1,polyester,522.15,453.5867540422166,68.56324595778335,446.201421381673,460.9720867027602,7.3853326605435825,0.45762712,[*]c1ccc(Oc2ccc(C(=O)c3ccc(C(C)(C)c4ccc(C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,IN_DOMAIN,0.5215546537703097,moderate,0.8181298268848387,0.8401113297276329,77.47840807274723,True,56.57076806350128,False,41.8968167933991,False
[*]c1ccc(NC(=C(C#N)C#N)c2ccc(C(Nc3ccc(C(C)(C)c4cccc(C([*])(C)C)c4)cc3)=C(C#N)C#N)cc2)cc1,nitrile,481.15,455.7178545611925,25.43214543880748,457.6582736190465,453.7774355033385,1.940419057854001,0.6111111,[*]c1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc(C(C)(C)c6cccc(C([*])(C)C)c6)cc5)cc4)cc3)cc2)cc1,IN_DOMAIN,0.5608305986178812,moderate,0.85100418549307,0.8591685273370465,47.67066629505196,True,34.80668064162938,True,25.778138992063038,True
[*]c1ccc(NC(=O)Nc2ccc(NC(=O)Nc3ccc(-c4nc(C#N)c(C#N)nc4[*])cc3)cc2)cc1,polyamide,521.85,497.7927434518199,24.057256548180135,491.8418276587291,503.7436592449107,5.9509157930908145,0.33802816,[*]Nc1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(NC(=O)Nc4ccc5c(c4)C(=O)N(c4ccc(-c6cc(-c7ccc(-c8ccccc8)cc7)cc(-c7ccc(N8C(=O)c9ccc(NC([*])=O)cc9C8=O)cc7)n6)cc4)C5=O)cc3)n2)cc1,IN_DOMAIN,0.5097391375385709,moderate,0.7236430823908501,0.7667515020701446,69.62580825087265,True,50.837201586481555,True,37.65048617984224,True
[*]c1ccc(NC(=O)OCCCCn2c3ccccc3c3cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c4ccc5c(c4)c4ccccc4n5CCCCOC(=O)Nc4ccc([*])cc4C)ccc32)c(C)c1,polyamide,386.15,366.49751624939273,19.652483750607246,367.2414522271509,365.7535802716346,0.7439359777581558,0.92537314,[*]NC(=O)OCCCCn1c2ccccc2c2cc(/C=C(\C#N)C(=O)OCCCCCCOC(=O)/C(C#N)=C/c3ccc4c(c3)c3ccccc3n4CCCCOC(=O)Nc3cc([*])ccc3C)ccc21,IN_DOMAIN,0.612304246673118,moderate,0.8552702634193797,0.863356218117382,41.120615863533345,True,30.024169062174085,True,22.23616814182059,True
[*]c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(C([*])(C)C)cc3)cc(N3C(=O)C4C5CCC(C5)C4C3=O)c2)cc1,polyamide,584.15,542.0577775574434,42.09222244255659,520.6692230158717,563.446332099015,21.388554541571636,0.5692308,[*]Nc1ccc(Cc2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,IN_DOMAIN,0.4948925840437407,low,0.8106289704922126,0.7911000531440348,154.1379204806713,True,112.54362042538644,True,83.35081187045897,True
[*]c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(C([*])(C)C)cc3)cc(N3C(=O)C4CC=CCC4C3=O)c2)cc1,polyamide,581.15,535.4384990283079,45.71150097169209,520.1175792568532,550.7594187997626,15.320919771454669,0.59183675,[*]c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C([*])(C)C)cc3)c2)cc1,IN_DOMAIN,0.5164146782452619,moderate,0.8295619744633193,0.8123367748394442,120.92114173515131,True,88.29042869143782,True,65.38868115319863,True
[*]c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(C([*])(C)C)cc3)cc(N3C(=O)C=CC3=O)c2)cc1,polyamide,576.15,551.7804882377741,24.369511762225898,551.4542171356412,552.106759339907,0.32627110213286414,0.65909094,[*]c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C([*])(C)C)cc3)c2)cc1,IN_DOMAIN,0.5730221280411565,moderate,0.8540445753240223,0.8648180451820705,38.8341430798142,True,28.35470366208694,True,20.999747134917243,False
[*]c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(C([*])(C)C)cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,polyamide,560.15,509.5635311299101,50.5864688700899,518.6376716161604,500.48939064365976,9.074140486250343,0.6904762,[*]c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C([*])(C)C)cc3)c2)cc1,IN_DOMAIN,0.5505664934629491,moderate,0.8447861569880034,0.8342005023376593,86.7236507439904,True,63.321171070679874,True,46.89622563571679,False
[*]c1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc(C([*])(C)C)cc3)c2)cc1,polyamide,576.65,510.4480529670749,66.20194703292509,523.6445738780646,497.2515320560851,13.196520910989761,0.8333333,[*]c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(C([*])(C)C)cc3)c2)cc1,IN_DOMAIN,0.5595909331601441,moderate,0.8384024039979164,0.8197721708510713,109.29129096317789,True,79.79890689846673,True,59.09978416566061,False
[*]c1ccc(NC(=O)c2ccc(Oc3ccc4ccc(Oc5ccc(C(=O)Nc6ccc(C(C)(C)c7ccc(C([*])(C)C)cc7)cc6)cc5)cc4c3)cc2)cc1,polyamide,428.15,477.6228640858601,49.472864085860124,470.8651679742469,484.38056019747336,6.757696111613228,0.9583333,[*]c1ccc(Oc2ccc(NC(=O)c3ccc(Oc4ccc5ccc(Oc6ccc(C(=O)Nc7ccc(Oc8ccc(C(C)(C)c9ccc(C([*])(C)C)cc9)cc8)cc7)cc6)cc5c4)cc3)cc2)cc1,IN_DOMAIN,0.598567291635798,moderate,0.8490138779961675,0.8423080576488892,74.04246224405335,True,54.06201627847117,True,40.0388127832797,False
[*]c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc(C(=O)Nc8ccc([*])cc8OC)cc7C6=O)cccc45)cc2)C3=O)c(OC)c1,polyimide,577.15,556.416103741574,20.733896258425943,562.2087593253957,550.6234481577523,5.792655583821727,0.6351351,[*]Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc(C([*])=O)cc7C6=O)cccc45)cc2)C3=O)cc1,IN_DOMAIN,0.5524452978162967,moderate,0.8479526779464216,0.8456856994961595,68.75942545845392,True,50.204613214788246,True,37.18198557393357,True
[*]c1ccc(NC(=S)N=Cc2ccc(Cl)c(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)cc1,halogenated,549.15,614.5412658311798,65.3912658311798,610.6256281190481,618.4569035433116,3.9156377121317405,0.4857143,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(/C=N/C(=S)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)ccc1Cl)C2=O,IN_DOMAIN,0.5363580464055898,moderate,0.8320052603141902,0.8522552620470744,58.48384202149777,False,42.701908115537876,False,31.625415073682543,False
[*]c1ccc(NC2CC(=O)N(c3ccc(-c4sc(-c5ccc(N6C(=O)CC(Nc7ccc(-c8nc(C#N)c(C#N)nc8[*])cc7)C6=O)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)C2=O)cc1,nitrile,504.15,513.5703657713905,9.420365771390493,493.2857524025959,533.8549791401849,20.28461336879451,0.505618,[*]Nc1ccc(-c2nc(-c3ccc(-c4nc(-c5ccc([N+](=O)[O-])cc5)c(-c5ccc([N+](=O)[O-])cc5)[nH]4)cc3)[nH]c2-c2ccc(NC3CC(=O)N(c4ccc(-c5sc(-c6ccc(N7C(=O)CC([*])C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc4)C3=O)cc2)cc1,IN_DOMAIN,0.48886708255117073,low,0.8049959464716209,0.7949638472487547,148.09448328092358,True,108.13101189821768,True,80.08279452913074,True
[*]c1ccc(Nc2c(F)c(F)c(-c3c(F)c(F)c(Nc4ccc(S([*])(=O)=O)cc4)c(F)c3F)c(F)c2F)cc1,polysulfone,605.15,440.26156464902306,164.88843535097692,436.1508188888872,444.37231040915896,4.11074576013587,0.4857143,[*]c1ccc(N[Se]Nc2ccc(S([*])(=O)=O)cc2)cc1,IN_DOMAIN,0.5357506640104646,moderate,0.8317994753358976,0.85157238387906,59.55194534471387,False,43.4817824943297,False,32.20299701376562,False
[*]c1ccc(Nc2ccc(C(O)(c3ccccc3)c3ccc(C(O)(c4ccccc4)c4ccc(Nc5ccc(C(C)(C)c6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,hydroxyl,450.15,401.5533861039499,48.59661389605009,400.34481221550567,402.7619599923941,1.2085738884442208,0.70731705,[*]c1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc(C(C)(C)c6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,IN_DOMAIN,0.5776165255313506,moderate,0.854133172282651,0.8617299854299808,43.6642387513266,False,31.881392306761892,False,23.61164428765607,False
[*]c1ccc(Nc2ccc(C(c3ccc(Nc4ccc(S([*])(=O)=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,fluoropolymer,418.15,473.1494209402533,54.999420940253344,451.6242643492055,494.6745775313011,21.525156591047818,0.6486486,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,IN_DOMAIN,0.5063413183306936,moderate,0.8143620607644904,0.7906219459708682,154.88573741849723,True,113.08963807851099,True,83.75519742791228,True
[*]c1ccc(Nc2ccc(Nc3ccc(C(O)(c4ccccc4)c4ccc(C([*])(O)c5ccccc5)cc4)cc3)cc2)cc1,hydroxyl,473.15,408.4131586271294,64.73684137287057,403.571676088522,413.25464116573687,4.841482538607437,0.4347826,[*]c1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc(C(C)(C)c6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,IN_DOMAIN,0.5262961523591226,moderate,0.8104085178548729,0.8383626206680203,63.55230509135633,False,46.40264043433013,False,34.366210528108866,False
[*]c1ccc(Nc2ccc(Nc3ccc(S([*])(=O)=O)cc3)cc2)cc1,polysulfone,418.15,454.53541997079697,36.38541997079699,437.8936611587286,471.1771787828653,16.64175881206836,0.65384614,[*]c1ccc(N[Se]Nc2ccc(S([*])(=O)=O)cc2)cc1,IN_DOMAIN,0.5216807796642571,moderate,0.8289641245090446,0.8077138381972963,128.15196887500966,True,93.57000857970968,True,69.29878523869989,True
[*]c1ccc(Nc2ccc(Oc3ccc(Oc4ccc(Nc5ccc(S([*])(=O)=O)cc5)cc4)cc3)cc2)cc1,polysulfone,417.75,485.8639552694538,68.11395526945381,480.9003481226539,490.8275624162537,4.963607146799916,0.7407407,[*]c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,IN_DOMAIN,0.5710527301449889,moderate,0.8507295389649802,0.8485873690257358,64.22086644077893,False,46.8907897132737,False,34.72773825007246,False
[*]c1ccc(Nc2ccc(S(=O)(=O)c3ccc(Nc4ccc(C5([*])c6ccccc6-c6ccccc65)cc4C)cc3)cc2)c(C)c1,polysulfone,542.15,494.0180365208514,48.13196347914857,466.29040246031667,521.7456705813861,27.72763406053471,0.4,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C5([*])OC(=O)c6ccccc65)cc4C)cc3)cc2)c(C)c1,IN_DOMAIN,0.45283403521146953,low,0.7272586379097231,0.7339132784039427,188.84070168112825,True,137.88181509513493,True,102.11650546617413,True
[*]c1ccc(Nc2cccc(Nc3ccc(S([*])(=O)=O)cc3)c2)cc1,polysulfone,418.15,462.1374075443355,43.9874075443355,445.4606660317445,478.8141490569264,16.67674151259095,0.56666666,[*]c1ccc(N[Se]Nc2ccc(S([*])(=O)=O)cc2)cc1,IN_DOMAIN,0.5085648599864756,moderate,0.8243052261976948,0.8075913987454671,128.3434788566095,True,93.70983936638198,True,69.40234516994761,True
[*]c1ccc(O)c(/C=C/CC2CC(=O)N(c3ccc(Cc4ccc(N5C(=O)CC(C/C=C/c6cc(C([*])(C)C)ccc6O)C5=O)cc4)cc3)C2=O)c1,hydroxyl,479.15,514.5116624389127,35.36166243891273,516.004395079364,513.0189297984614,1.4927326404513224,0.36363637,[*]C/C=C/N(/C=C/CC1CC(=O)N(c2ccc(Cc3ccc(N4C(=O)CC([*])C4=O)cc3)cc2)C1=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,IN_DOMAIN,0.5269944925007082,moderate,0.7573728702430379,0.8002809121950353,45.2198429944345,True,33.01721490591529,False,24.452844663318547,False
[*]c1ccc(OC(=O)C2CCC(C(=O)Oc3ccc(C([*])(C)C)cc3)CC2)cc1,polyester,423.15,412.293030044955,10.856969955044974,420.22406948412566,404.36199060578434,7.931039439170661,0.6571429,[*]c1ccc(OC(=O)Oc2ccc(C([*])(C)C)cc2)cc1,IN_DOMAIN,0.5490846676556652,moderate,0.845811744749463,0.8382013560024382,80.46583596060553,True,58.752035004244135,True,43.51228259883446,True
[*]c1ccc(OC(=O)CCCCC(=O)Oc2ccc(C3([*])c4cc(N(C)C)ccc4-c4ccc([N+](=O)[O-])cc43)cc2)cc1,polyester,423.15,449.6097601809635,26.459760180963542,445.66780848068464,453.5517118812424,3.941951700278878,0.96363634,[*]c1ccc(OC(=O)CCCC(=O)Oc2ccc(C3([*])c4cc(N(C)C)ccc4-c4ccc([N+](=O)[O-])cc43)cc2)cc1,IN_DOMAIN,0.6081424294776926,moderate,0.8522963657222028,0.8521631630885594,58.627895834113595,True,42.80708883652664,True,31.703312856376904,True
[*]c1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(C([*])(CC)c3ccccc3)cc2)cc1,polyester,361.15,326.70757967680066,34.442420323199315,311.51896606060484,341.8961932929965,15.188613616195823,0.7368421,[*]c1ccc(OC(=O)CCCCCCCCC(=O)Oc2ccc(C([*])(C)C)cc2)cc1,IN_DOMAIN,0.5387142159097882,moderate,0.8337105205133571,0.8127998463828502,120.19684232485264,True,87.76158233323612,True,64.99701281034422,True
